Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,
WIN020,11/21/2019,17:13,59%,64%,40%,1932,774.81,912,
WIN020,11/21/2019,17:14,59%,64%,40%,1932,774.81,895,
WIN020,11/21/2019,17:15,59%,64%,40%,1932,774.81,878,
WIN020,11/21/2019,17:16,59%,64%,40%,1932,774.81,861,
WIN020,11/21/2019,17:17,59%,64%,40%,1932,774.81,844,
WIN020,11/21/2019,17:18,59%,64%,40%,1932,774.80,827,
WIN020,11/21/2019,17:19,59%,64%,40%,1932,774.80,810,
WIN020,11/21/2019,17:20,73%,64%,40%,1932,774.80,793,
WIN020,11/21/2019,17:21,73%,64%,40%,1932,774.80,776,
WIN020,11/21/2019,17:22,73%,64%,40%,1932,774.80,759,
WIN020,11/21/2019,17:23,73%,64%,40%,1932,774.79,742,
WIN020,11/21/2019,17:24,73%,64%,40%,1932,774.79,725,
WIN020,11/21/2019,17:25,73%,64%,40%,1932,774.79,708,
WIN020,11/21/2019,17:26,73%,64%,40%,1932,774.79,691,
WIN020,11/21/2019,17:27,73%,64%,40%,1932,774.79,674,
WIN020,11/21/2019,17:28,73%,64%,40%,1932,774.78,657,
WIN020,11/21/2019,17:29,73%,64%,40%,1932,774.78,654,
WIN020,11/21/2019,17:30,73%,64%,40%,1932,774.78,651,
WIN020,11/21/2019,17:31,73%,64%,40%,1932,774.78,648,
WIN020,11/21/2019,17:32,73%,64%,40%,1932,774.78,645,
WIN020,11/21/2019,17:33,73%,64%,40%,1932,774.77,642,
WIN020,11/21/2019,17:34,78%,64%,40%,1932,774.77,639,
WIN020,11/21/2019,17:35,78%,64%,40%,1932,774.77,636,
WIN020,11/21/2019,17:36,78%,64%,40%,1932,774.77,633,
WIN020,11/21/2019,17:37,78%,64%,40%,1932,774.77,630,
WIN020,11/21/2019,17:38,78%,64%,40%,1932,774.76,627,
WIN020,11/21/2019,17:39,78%,64%,40%,1932,774.76,624,
WIN020,11/21/2019,17:40,78%,64%,40%,1932,774.76,621,
WIN020,11/21/2019,17:41,78%,64%,40%,1932,774.76,618,
WIN020,11/21/2019,17:42,78%,64%,40%,1932,774.76,615,
WIN020,11/21/2019,17:43,78%,66%,40%,1932,774.75,612,
WIN020,11/21/2019,17:44,78%,66%,40%,1932,774.75,609,
WIN020,11/21/2019,17:45,78%,66%,40%,1932,774.75,606,
WIN020,11/21/2019,17:46,78%,66%,40%,1932,774.75,603,
WIN020,11/21/2019,17:47,78%,66%,40%,1932,774.75,600,
WIN020,11/21/2019,17:48,78%,66%,40%,1932,774.74,597,
WIN020,11/21/2019,17:49,78%,66%,40%,1932,774.74,594,
WIN020,11/21/2019,17:50,78%,66%,40%,1932,774.74,591,
WIN020,11/21/2019,17:51,78%,66%,40%,1932,774.74,588,
WIN020,11/21/2019,17:52,78%,66%,40%,1932,774.74,585,
WIN020,11/21/2019,17:53,78%,66%,40%,1932,774.73,582,
WIN020,11/21/2019,17:54,78%,66%,40%,1932,774.73,579,
WIN020,11/21/2019,17:55,78%,66%,40%,1932,774.73,576,
WIN020,11/21/2019,17:56,78%,66%,40%,1932,774.73,573,
WIN020,11/21/2019,17:57,78%,66%,40%,1932,774.73,570,
WIN020,11/21/2019,17:58,78%,66%,40%,1932,774.72,567,
WIN020,11/21/2019,17:59,78%,66%,40%,1932,774.72,564,
WIN020,11/21/2019,18:00,78%,66%,40%,1932,774.72,561,
WIN020,11/21/2019,18:01,78%,66%,40%,1932,774.72,558,
WIN020,11/21/2019,18:02,78%,66%,40%,1932,774.72,555,
WIN020,11/21/2019,18:03,78%,66%,40%,1932,774.71,552,
WIN020,11/21/2019,18:04,78%,66%,40%,1932,774.71,549,
WIN020,11/21/2019,18:05,78%,66%,40%,1932,774.71,546,
WIN020,11/21/2019,18:06,78%,66%,40%,1932,774.71,543,
WIN020,11/21/2019,18:07,78%,66%,40%,1932,774.71,540,
WIN020,11/21/2019,18:08,78%,66%,40%,1932,774.70,537,
WIN020,11/21/2019,18:09,78%,66%,40%,1932,774.70,534,
WIN020,11/21/2019,18:10,78%,66%,40%,1932,774.70,531,
WIN020,11/21/2019,18:11,78%,66%,40%,1932,774.70,524,
WIN020,11/21/2019,18:12,78%,66%,40%,1932,774.70,517,
WIN020,11/21/2019,18:13,78%,66%,40%,1932,774.69,510,
WIN020,11/21/2019,18:14,78%,66%,40%,1932,774.69,503,
WIN020,11/21/2019,18:15,78%,66%,40%,1932,774.69,496,
WIN020,11/21/2019,18:16,78%,66%,40%,1932,774.69,489,
WIN020,11/21/2019,18:17,78%,66%,40%,1932,774.69,482,
WIN020,11/21/2019,18:18,69%,66%,40%,1932,774.68,475,
WIN020,11/21/2019,18:19,69%,66%,40%,1932,774.68,468,
WIN020,11/21/2019,18:20,69%,66%,40%,1932,774.68,461,
WIN020,11/21/2019,18:21,69%,66%,40%,1932,774.68,454,
WIN020,11/21/2019,18:22,69%,66%,40%,1932,774.68,447,
WIN020,11/21/2019,18:23,69%,66%,40%,1932,774.67,440,
WIN020,11/21/2019,18:24,69%,66%,40%,1932,774.67,433,
WIN020,11/21/2019,18:25,69%,66%,40%,1932,774.67,426,
WIN020,11/21/2019,18:26,69%,66%,40%,1932,774.67,419,
WIN020,11/21/2019,18:27,69%,66%,40%,1932,774.67,412,
WIN020,11/21/2019,18:28,69%,66%,40%,1932,774.66,405,
WIN020,11/21/2019,18:29,69%,66%,40%,1932,774.66,398,
WIN020,11/21/2019,18:30,69%,66%,40%,1932,774.66,391,
WIN020,11/21/2019,18:31,69%,66%,40%,1932,774.66,384,
WIN020,11/21/2019,18:32,69%,66%,40%,1932,774.66,377,
WIN020,11/21/2019,18:33,69%,66%,40%,1932,774.65,370,
WIN020,11/21/2019,18:34,69%,66%,40%,1932,774.65,363,
WIN020,11/21/2019,18:35,69%,66%,40%,1932,774.65,356,
WIN020,11/21/2019,18:36,69%,66%,40%,1932,774.65,349,
WIN020,11/21/2019,18:37,69%,66%,40%,1932,774.65,342,
WIN020,11/21/2019,18:38,69%,66%,40%,1932,774.64,335,
WIN020,11/21/2019,18:39,69%,66%,40%,1932,774.64,328,
WIN020,11/21/2019,18:40,69%,66%,40%,1932,774.64,321,
WIN020,11/21/2019,18:41,69%,66%,40%,1932,774.64,314,
WIN020,11/21/2019,18:42,69%,66%,40%,1932,774.64,307,
WIN020,11/21/2019,18:43,69%,66%,40%,1932,774.63,300,
WIN020,11/21/2019,18:44,69%,71%,40%,1932,774.63,293,
WIN020,11/21/2019,18:45,69%,71%,40%,1932,774.63,286,
WIN020,11/21/2019,18:46,69%,71%,40%,1932,774.63,279,
WIN020,11/21/2019,18:47,69%,71%,40%,1932,774.63,272,
WIN020,11/21/2019,18:48,69%,71%,40%,1932,774.62,265,
WIN020,11/21/2019,18:49,69%,71%,40%,1932,774.62,258,
WIN020,11/21/2019,18:50,69%,71%,40%,1932,774.62,251,
WIN020,11/21/2019,18:51,69%,71%,40%,1932,774.62,244,
WIN020,11/21/2019,18:52,69%,71%,40%,1932,774.62,237,
WIN020,11/21/2019,18:53,69%,71%,40%,1932,774.61,230,
WIN020,11/21/2019,18:54,69%,71%,40%,1932,774.61,223,
WIN020,11/21/2019,18:55,69%,71%,40%,1932,774.61,216,
WIN020,11/21/2019,18:56,69%,71%,40%,1932,774.61,209,
WIN020,11/21/2019,18:57,69%,71%,40%,1932,774.61,202,
WIN020,11/21/2019,18:58,69%,71%,40%,1932,774.60,195,
WIN020,11/21/2019,18:59,85%,71%,40%,1932,774.60,188,
WIN020,11/21/2019,19:00,85%,71%,40%,1932,774.60,181,
WIN020,11/21/2019,19:01,85%,71%,40%,1932,774.60,174,
WIN020,11/21/2019,19:02,85%,71%,40%,1932,774.60,167,
WIN020,11/21/2019,19:03,85%,71%,40%,1932,774.59,160,
WIN020,11/21/2019,19:04,85%,71%,40%,1932,774.59,153,
WIN020,11/21/2019,19:05,85%,71%,40%,1932,774.59,146,
WIN020,11/21/2019,19:06,85%,71%,40%,1932,774.59,139,
WIN020,11/21/2019,19:07,85%,71%,40%,1932,774.59,132,
WIN020,11/21/2019,19:08,85%,71%,40%,1932,774.58,125,
WIN020,11/21/2019,19:09,85%,71%,40%,1932,774.58,118,
WIN020,11/21/2019,19:10,85%,71%,40%,1932,774.58,111,
WIN020,11/21/2019,19:11,85%,71%,40%,1932,774.58,104,
WIN020,11/21/2019,19:12,85%,71%,40%,1932,774.58,97,
WIN020,11/21/2019,19:13,85%,71%,40%,1932,774.57,90,
WIN020,11/21/2019,19:14,85%,71%,40%,1932,774.57,83,
WIN020,11/21/2019,19:15,85%,71%,40%,1932,774.57,76,
WIN020,11/21/2019,19:16,88%,71%,40%,1932,774.57,69,
WIN020,11/21/2019,19:17,88%,71%,40%,1932,774.57,62,
WIN020,11/21/2019,19:18,88%,71%,40%,1932,774.56,55,
WIN020,11/21/2019,19:19,88%,71%,40%,1932,774.56,48,
WIN020,11/21/2019,19:20,88%,71%,40%,1932,774.56,41,
WIN020,11/21/2019,19:21,88%,71%,40%,1932,774.56,34,
WIN020,11/21/2019,19:22,88%,71%,40%,1932,774.56,27,
WIN020,11/21/2019,19:23,88%,71%,40%,1932,774.55,20,
WIN020,11/21/2019,19:24,88%,71%,40%,1932,774.55,13,
WIN020,11/21/2019,19:25,88%,71%,40%,1932,774.55,6,
WIN020,11/21/2019,19:26,88%,71%,40%,1932,774.55,0,
WIN020,11/21/2019,19:27,88%,71%,40%,1932,774.55,0,
WIN020,11/21/2019,19:28,88%,71%,40%,1932,774.54,0,
WIN020,11/21/2019,19:29,88%,71%,40%,1932,774.54,0,
WIN020,11/21/2019,19:30,88%,71%,40%,1932,774.54,0,
WIN020,11/21/2019,19:31,88%,71%,40%,1932,774.54,0,
WIN020,11/21/2019,19:32,88%,71%,40%,1932,774.54,0,
WIN020,11/21/2019,19:33,88%,71%,40%,1932,774.53,0,
WIN020,11/21/2019,19:34,88%,71%,40%,1932,774.53,0,
WIN020,11/21/2019,19:35,88%,71%,40%,1932,774.53,0,
WIN020,11/21/2019,19:36,88%,71%,40%,1932,774.53,0,
WIN020,11/21/2019,19:37,88%,71%,40%,1932,774.53,0,
WIN020,11/21/2019,19:38,88%,71%,40%,1932,774.52,0,
WIN020,11/21/2019,19:39,88%,71%,40%,1932,774.52,0,
WIN020,11/21/2019,19:40,88%,71%,40%,1932,774.52,0,
WIN020,11/21/2019,19:41,88%,71%,40%,1932,774.52,0,
WIN020,11/21/2019,19:42,88%,71%,40%,1932,774.52,0,
WIN020,11/21/2019,19:43,88%,71%,40%,1932,774.51,0,
WIN020,11/21/2019,19:44,88%,71%,40%,1932,774.51,0,
WIN020,11/21/2019,19:45,88%,71%,40%,1932,774.51,0,
WIN020,11/21/2019,19:46,88%,71%,40%,1932,774.51,0,
WIN020,11/21/2019,19:47,88%,71%,40%,1932,774.51,0,
WIN020,11/21/2019,19:48,88%,71%,40%,1932,774.50,0,
WIN020,11/21/2019,19:49,88%,71%,40%,1932,774.50,0,
WIN020,11/21/2019,19:50,88%,71%,40%,1932,774.50,0,
WIN020,11/21/2019,19:51,88%,71%,40%,1932,774.50,0,
WIN020,11/21/2019,19:52,88%,71%,40%,1932,774.50,0,
WIN020,11/21/2019,19:53,88%,71%,40%,1932,774.49,0,
WIN020,11/21/2019,19:54,88%,71%,40%,1932,774.49,0,
WIN020,11/21/2019,19:55,88%,71%,40%,1932,774.49,0,
WIN020,11/21/2019,19:56,88%,71%,40%,1932,774.49,0,
WIN020,11/21/2019,19:57,88%,71%,40%,1932,774.49,0,
WIN020,11/21/2019,19:58,88%,71%,40%,1932,774.48,0,
WIN020,11/21/2019,19:59,88%,71%,40%,1932,774.48,0,
WIN020,11/21/2019,20:00,88%,71%,40%,1932,774.48,0,
WIN020,11/21/2019,20:01,88%,71%,40%,1932,774.48,0,
WIN020,11/21/2019,20:02,88%,73%,40%,1932,774.48,0,
WIN020,11/21/2019,20:03,88%,73%,40%,1932,774.47,0,
WIN020,11/21/2019,20:04,88%,73%,40%,1932,774.47,0,
WIN020,11/21/2019,20:05,88%,73%,40%,1932,774.47,0,
WIN020,11/21/2019,20:06,87%,73%,40%,1932,774.47,0,
WIN020,11/21/2019,20:07,85%,73%,40%,1932,774.47,0,
WIN020,11/21/2019,20:08,85%,73%,40%,1932,774.46,0,
WIN020,11/21/2019,20:09,85%,73%,40%,1932,774.46,0,
WIN020,11/21/2019,20:10,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:11,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:12,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:13,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:14,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:15,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:16,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:17,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:18,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:19,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:20,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:21,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:22,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:23,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:24,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:25,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:26,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:27,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:28,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:29,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:30,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:31,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:32,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:33,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:34,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:35,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:36,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:37,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:38,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:39,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:40,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:41,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:42,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:43,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:44,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:45,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:46,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:47,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:48,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:49,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:50,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:51,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:52,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:53,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:54,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:55,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:56,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:57,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:58,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,20:59,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:00,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:01,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:02,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:03,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:04,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:05,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:06,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:07,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:08,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:09,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:10,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:11,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:12,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:13,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:14,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:15,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:16,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:17,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:18,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:19,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:20,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:21,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:22,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:23,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:24,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:25,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:26,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:27,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:28,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:29,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:30,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:31,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:32,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:33,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:34,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:35,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:36,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:37,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:38,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:39,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:40,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:41,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:42,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:43,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:44,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:45,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:46,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:47,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:48,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:49,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:50,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:51,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:52,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:53,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:54,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:55,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:56,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:57,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:58,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,21:59,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:00,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:01,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:02,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:03,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:04,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:05,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:06,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:07,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:08,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:09,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:10,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:11,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:12,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:13,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:14,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:15,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:16,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:17,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:18,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:19,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:20,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:21,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:22,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:23,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:24,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:25,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:26,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:27,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:28,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:29,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:30,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:31,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:32,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:33,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:34,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:35,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:36,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:37,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:38,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:39,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:40,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:41,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:42,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:43,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:44,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:45,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:46,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:47,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:48,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:49,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:50,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:51,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:52,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:53,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:54,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:55,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:56,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:57,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:58,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,22:59,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:00,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:01,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:02,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:03,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:04,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:05,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:06,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:07,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:08,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:09,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:10,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:11,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:12,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:13,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:14,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:15,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:16,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:17,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:18,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:19,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:20,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:21,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:22,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:23,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:24,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:25,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:26,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:27,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:28,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:29,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:30,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:31,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:32,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:33,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:34,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:35,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:36,87%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:37,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:38,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:39,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:40,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:41,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:42,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:43,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:44,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:45,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:46,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:47,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:48,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:49,85%,74%,40%,1932,774.46,0,
WIN020,11/21/2019,23:50,85%,74%,40%,1932,774.46,0,
