Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
WIN010,11/20/2019,17:15,73%,68%,59%,800,475.39,878,,
WIN010,11/20/2019,17:16,73%,68%,59%,800,475.38,861,,
WIN010,11/20/2019,17:17,73%,68%,59%,800,475.38,844,,
WIN010,11/20/2019,17:18,73%,68%,59%,800,475.38,827,,
WIN010,11/20/2019,17:19,73%,68%,59%,800,475.38,810,,
WIN010,11/20/2019,17:20,73%,68%,59%,800,475.38,793,,
WIN010,11/20/2019,17:21,73%,68%,59%,800,475.37,776,,
WIN010,11/20/2019,17:22,73%,68%,59%,800,475.37,759,,
WIN010,11/20/2019,17:23,73%,68%,59%,800,475.37,742,,
WIN010,11/20/2019,17:24,73%,68%,59%,800,475.37,725,,
WIN010,11/20/2019,17:25,73%,68%,59%,800,475.37,708,,
WIN010,11/20/2019,17:26,73%,68%,59%,800,475.36,691,,
WIN010,11/20/2019,17:27,73%,68%,59%,800,475.36,674,,
WIN010,11/20/2019,17:28,73%,68%,59%,800,475.36,657,,
WIN010,11/20/2019,17:29,73%,68%,59%,800,475.36,654,,
WIN010,11/20/2019,17:30,73%,68%,59%,800,475.36,651,,
WIN010,11/20/2019,17:31,73%,68%,59%,800,475.35,648,,
WIN010,11/20/2019,17:32,73%,68%,59%,800,475.35,645,,
WIN010,11/20/2019,17:33,73%,68%,59%,800,475.35,642,,
WIN010,11/20/2019,17:34,78%,68%,59%,800,475.35,639,,
WIN010,11/20/2019,17:35,78%,68%,59%,800,475.35,636,,
WIN010,11/20/2019,17:36,78%,68%,59%,800,475.34,633,,
WIN010,11/20/2019,17:37,78%,68%,59%,800,475.34,630,,
WIN010,11/20/2019,17:38,78%,68%,59%,800,475.34,627,,
WIN010,11/20/2019,17:39,78%,68%,59%,800,475.34,624,,
WIN010,11/20/2019,17:40,78%,68%,59%,800,475.34,621,,
WIN010,11/20/2019,17:41,78%,68%,59%,800,475.33,618,,
WIN010,11/20/2019,17:42,78%,68%,59%,800,475.33,615,,
WIN010,11/20/2019,17:43,78%,70%,59%,800,475.33,612,,
WIN010,11/20/2019,17:44,78%,70%,59%,800,475.33,609,,
WIN010,11/20/2019,17:45,78%,70%,59%,800,475.33,606,,
WIN010,11/20/2019,17:46,78%,70%,59%,800,475.32,603,,
WIN010,11/20/2019,17:47,78%,70%,59%,800,475.32,600,,
WIN010,11/20/2019,17:48,78%,70%,59%,800,475.32,597,,
WIN010,11/20/2019,17:49,78%,70%,59%,800,475.32,594,,
WIN010,11/20/2019,17:50,78%,70%,59%,800,475.32,591,,
WIN010,11/20/2019,17:51,78%,70%,59%,800,475.31,588,,
WIN010,11/20/2019,17:52,78%,70%,59%,800,475.31,585,,
WIN010,11/20/2019,17:53,78%,70%,59%,800,475.31,582,,
WIN010,11/20/2019,17:54,78%,70%,59%,800,475.31,579,,
WIN010,11/20/2019,17:55,78%,70%,59%,800,475.31,576,,
WIN010,11/20/2019,17:56,78%,70%,59%,800,475.30,573,,
WIN010,11/20/2019,17:57,78%,70%,59%,800,475.30,570,,
WIN010,11/20/2019,17:58,78%,70%,59%,800,475.30,567,,
WIN010,11/20/2019,17:59,78%,70%,59%,800,475.30,564,,
WIN010,11/20/2019,18:00,78%,70%,59%,800,475.30,561,,
WIN010,11/20/2019,18:01,78%,70%,59%,800,475.29,558,,
WIN010,11/20/2019,18:02,78%,70%,59%,800,475.29,555,,
WIN010,11/20/2019,18:03,78%,70%,59%,800,475.29,552,,
WIN010,11/20/2019,18:04,78%,70%,59%,800,475.29,549,,
WIN010,11/20/2019,18:05,78%,70%,59%,800,475.29,546,,
WIN010,11/20/2019,18:06,78%,70%,59%,800,475.28,543,,
WIN010,11/20/2019,18:07,78%,70%,59%,800,475.28,540,,
WIN010,11/20/2019,18:08,78%,70%,59%,800,475.28,537,,
WIN010,11/20/2019,18:09,78%,70%,59%,800,475.28,534,,
WIN010,11/20/2019,18:10,78%,70%,59%,800,475.28,531,,
WIN010,11/20/2019,18:11,78%,70%,59%,800,475.27,524,,
WIN010,11/20/2019,18:12,78%,70%,59%,800,475.27,517,,
WIN010,11/20/2019,18:13,78%,70%,59%,800,475.27,510,,
WIN010,11/20/2019,18:14,78%,70%,59%,800,475.27,503,,
WIN010,11/20/2019,18:15,78%,70%,59%,800,475.27,496,,
WIN010,11/20/2019,18:16,78%,70%,59%,800,475.26,489,,
WIN010,11/20/2019,18:17,78%,70%,59%,800,475.26,482,,
WIN010,11/20/2019,18:18,78%,70%,59%,800,475.26,475,,
WIN010,11/20/2019,18:19,78%,70%,59%,800,475.26,468,,
WIN010,11/20/2019,18:20,78%,70%,59%,800,475.26,461,,
WIN010,11/20/2019,18:21,78%,70%,59%,800,475.25,454,,
WIN010,11/20/2019,18:22,78%,70%,59%,800,475.25,447,,
WIN010,11/20/2019,18:23,78%,70%,59%,800,475.25,440,,
WIN010,11/20/2019,18:24,78%,70%,59%,800,475.25,433,,
WIN010,11/20/2019,18:25,78%,70%,59%,800,475.25,426,,
WIN010,11/20/2019,18:26,78%,70%,59%,800,475.24,419,,
WIN010,11/20/2019,18:27,78%,70%,59%,800,475.24,412,,
WIN010,11/20/2019,18:28,78%,70%,59%,800,475.24,405,,
WIN010,11/20/2019,18:29,78%,70%,59%,800,475.24,398,,
WIN010,11/20/2019,18:30,78%,70%,59%,800,475.24,391,,
WIN010,11/20/2019,18:31,78%,70%,59%,800,475.23,384,,
WIN010,11/20/2019,18:32,78%,70%,59%,800,475.23,377,,
WIN010,11/20/2019,18:33,78%,70%,59%,800,475.23,370,,
WIN010,11/20/2019,18:34,78%,70%,59%,800,475.23,363,,
WIN010,11/20/2019,18:35,78%,70%,59%,800,475.23,356,,
WIN010,11/20/2019,18:36,78%,70%,59%,800,475.22,349,,
WIN010,11/20/2019,18:37,78%,70%,59%,800,475.22,342,,
WIN010,11/20/2019,18:38,78%,70%,59%,800,475.22,335,,
WIN010,11/20/2019,18:39,78%,70%,59%,800,475.22,328,,
WIN010,11/20/2019,18:40,78%,70%,59%,800,475.22,321,,
WIN010,11/20/2019,18:41,78%,70%,59%,800,475.21,314,,
WIN010,11/20/2019,18:42,78%,70%,59%,800,475.21,307,,
WIN010,11/20/2019,18:43,85%,70%,59%,800,475.21,300,,
WIN010,11/20/2019,18:44,85%,75%,59%,800,475.21,293,,
WIN010,11/20/2019,18:45,85%,75%,59%,800,475.21,286,,
WIN010,11/20/2019,18:46,85%,75%,59%,800,475.20,279,,
WIN010,11/20/2019,18:47,85%,75%,59%,800,475.20,272,,
WIN010,11/20/2019,18:48,85%,75%,59%,800,475.20,265,,
WIN010,11/20/2019,18:49,85%,75%,59%,800,475.20,258,,
WIN010,11/20/2019,18:50,85%,75%,59%,800,475.20,251,,
WIN010,11/20/2019,18:51,85%,75%,59%,800,475.19,244,,
WIN010,11/20/2019,18:52,85%,75%,59%,800,475.19,237,,
WIN010,11/20/2019,18:53,85%,75%,59%,800,475.19,230,,
WIN010,11/20/2019,18:54,85%,75%,59%,800,475.19,223,,
WIN010,11/20/2019,18:55,85%,75%,59%,800,475.19,216,,
WIN010,11/20/2019,18:56,85%,75%,59%,800,475.18,209,,
WIN010,11/20/2019,18:57,85%,75%,59%,800,475.18,202,,
WIN010,11/20/2019,18:58,85%,75%,59%,800,475.18,195,,
WIN010,11/20/2019,18:59,85%,75%,59%,800,475.18,188,,
WIN010,11/20/2019,19:00,85%,75%,59%,800,475.18,181,,
WIN010,11/20/2019,19:01,85%,75%,59%,800,475.17,174,,
WIN010,11/20/2019,19:02,85%,75%,59%,800,475.17,167,,
WIN010,11/20/2019,19:03,85%,75%,59%,800,475.17,160,,
WIN010,11/20/2019,19:04,85%,75%,59%,800,475.17,153,,
WIN010,11/20/2019,19:05,85%,75%,59%,800,475.17,146,,
WIN010,11/20/2019,19:06,85%,75%,59%,800,475.16,139,,
WIN010,11/20/2019,19:07,85%,75%,59%,800,475.16,132,,
WIN010,11/20/2019,19:08,85%,75%,59%,800,475.16,125,,
WIN010,11/20/2019,19:09,85%,75%,59%,800,475.16,118,,
WIN010,11/20/2019,19:10,85%,75%,59%,800,475.16,111,,
WIN010,11/20/2019,19:11,85%,75%,59%,800,475.15,104,,
WIN010,11/20/2019,19:12,85%,75%,59%,800,475.15,97,,
WIN010,11/20/2019,19:13,85%,75%,59%,800,475.15,90,,
WIN010,11/20/2019,19:14,85%,75%,59%,800,475.15,83,,
WIN010,11/20/2019,19:15,85%,75%,59%,800,475.15,76,,
WIN010,11/20/2019,19:16,88%,75%,59%,800,475.14,69,,
WIN010,11/20/2019,19:17,88%,75%,59%,800,475.14,62,,
WIN010,11/20/2019,19:18,88%,75%,59%,800,475.14,55,,
WIN010,11/20/2019,19:19,88%,75%,59%,800,475.14,48,,
WIN010,11/20/2019,19:20,88%,75%,59%,800,475.14,41,,
WIN010,11/20/2019,19:21,88%,75%,59%,800,475.13,34,,
WIN010,11/20/2019,19:22,88%,75%,59%,800,475.13,27,,
WIN010,11/20/2019,19:23,88%,75%,59%,800,475.13,20,,
WIN010,11/20/2019,19:24,88%,75%,59%,800,475.13,13,,
WIN010,11/20/2019,19:25,88%,75%,59%,800,475.13,6,,
WIN010,11/20/2019,19:26,88%,75%,59%,800,475.12,0,,
WIN010,11/20/2019,19:27,88%,75%,59%,800,475.12,0,,
WIN010,11/20/2019,19:28,88%,75%,59%,800,475.12,0,,
WIN010,11/20/2019,19:29,88%,75%,59%,800,475.12,0,,
WIN010,11/20/2019,19:30,88%,75%,59%,800,475.12,0,,
WIN010,11/20/2019,19:31,88%,75%,59%,800,475.11,0,,
WIN010,11/20/2019,19:32,88%,75%,59%,800,475.11,0,,
WIN010,11/20/2019,19:33,88%,75%,59%,800,475.11,0,,
WIN010,11/20/2019,19:34,88%,75%,59%,800,475.11,0,,
WIN010,11/20/2019,19:35,88%,75%,59%,800,475.11,0,,
WIN010,11/20/2019,19:36,88%,75%,59%,800,475.10,0,,
WIN010,11/20/2019,19:37,88%,75%,59%,800,475.10,0,,
WIN010,11/20/2019,19:38,88%,75%,59%,800,475.10,0,,
WIN010,11/20/2019,19:39,88%,75%,59%,800,475.10,0,,
WIN010,11/20/2019,19:40,88%,75%,59%,800,475.10,0,,
WIN010,11/20/2019,19:41,88%,75%,59%,800,475.09,0,,
WIN010,11/20/2019,19:42,88%,75%,59%,800,475.09,0,,
WIN010,11/20/2019,19:43,88%,75%,59%,800,475.09,0,,
WIN010,11/20/2019,19:44,88%,75%,59%,800,475.09,0,,
WIN010,11/20/2019,19:45,88%,75%,59%,800,475.09,0,,
WIN010,11/20/2019,19:46,88%,75%,59%,800,475.08,0,,
WIN010,11/20/2019,19:47,88%,75%,59%,800,475.08,0,,
WIN010,11/20/2019,19:48,88%,75%,59%,800,475.08,0,,
WIN010,11/20/2019,19:49,88%,75%,59%,800,475.08,0,,
WIN010,11/20/2019,19:50,88%,75%,59%,800,475.08,0,,
WIN010,11/20/2019,19:51,88%,75%,59%,800,475.07,0,,
WIN010,11/20/2019,19:52,88%,75%,59%,800,475.07,0,,
WIN010,11/20/2019,19:53,88%,75%,59%,800,475.07,0,,
WIN010,11/20/2019,19:54,88%,75%,59%,800,475.07,0,,
WIN010,11/20/2019,19:55,88%,75%,59%,800,475.07,0,,
WIN010,11/20/2019,19:56,88%,75%,59%,800,475.06,0,,
WIN010,11/20/2019,19:57,88%,75%,59%,800,475.06,0,,
WIN010,11/20/2019,19:58,88%,75%,59%,800,475.06,0,,
WIN010,11/20/2019,19:59,88%,75%,59%,800,475.06,0,,
WIN010,11/20/2019,20:00,88%,75%,59%,800,475.06,0,,
WIN010,11/20/2019,20:01,88%,75%,59%,800,475.05,0,,
WIN010,11/20/2019,20:02,88%,77%,59%,800,475.05,0,,
WIN010,11/20/2019,20:03,88%,77%,59%,800,475.05,0,,
WIN010,11/20/2019,20:04,88%,77%,59%,800,475.05,0,,
WIN010,11/20/2019,20:05,88%,77%,59%,800,475.05,0,,
WIN010,11/20/2019,20:06,97%,77%,59%,800,475.04,0,,
WIN010,11/20/2019,20:07,97%,77%,59%,800,475.04,0,,
WIN010,11/20/2019,20:08,97%,77%,59%,800,475.04,0,,
WIN010,11/20/2019,20:09,97%,77%,59%,800,475.04,0,,
WIN010,11/20/2019,20:10,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:11,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:12,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:13,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:14,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:15,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:16,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:17,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:18,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:19,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:20,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:21,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:22,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:23,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:24,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:25,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:26,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:27,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:28,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:29,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:30,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:31,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:32,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:33,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:34,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:35,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:36,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:37,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:38,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:39,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:40,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:41,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:42,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:43,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:44,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:45,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:46,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:47,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:48,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:49,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:50,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:51,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:52,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:53,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:54,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:55,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:56,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:57,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:58,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,20:59,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:00,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:01,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:02,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:03,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:04,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:05,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:06,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:07,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:08,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:09,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:10,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:11,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:12,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:13,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:14,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:15,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:16,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:17,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:18,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:19,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:20,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:21,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:22,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:23,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:24,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:25,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:26,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:27,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:28,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:29,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:30,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:31,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:32,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:33,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:34,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:35,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:36,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:37,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:38,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:39,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:40,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:41,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:42,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:43,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:44,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:45,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:46,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:47,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:48,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:49,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:50,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:51,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:52,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:53,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:54,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:55,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:56,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:57,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:58,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,21:59,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:00,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:01,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:02,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:03,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:04,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:05,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:06,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:07,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:08,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:09,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:10,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:11,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:12,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:13,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:14,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:15,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:16,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:17,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:18,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:19,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:20,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:21,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:22,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:23,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:24,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:25,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:26,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:27,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:28,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:29,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:30,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:31,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:32,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:33,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:34,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:35,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:36,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:37,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:38,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:39,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:40,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:41,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:42,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:43,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:44,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:45,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:46,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:47,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:48,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:49,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:50,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:51,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:52,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:53,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:54,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:55,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:56,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:57,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:58,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,22:59,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:00,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:01,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:02,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:03,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:04,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:05,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:06,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:07,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:08,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:09,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:10,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:11,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:12,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:13,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:14,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:15,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:16,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:17,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:18,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:19,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:20,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:21,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:22,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:23,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:24,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:25,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:26,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:27,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:28,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:29,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:30,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:31,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:32,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:33,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:34,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:35,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:36,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:37,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:38,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:39,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:40,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:41,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:42,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:43,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:44,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:45,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:46,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:47,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:48,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:49,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:50,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:51,99%,78%,59%,800,475.04,0,,
WIN010,11/20/2019,23:52,99%,78%,59%,800,475.04,0,,
